PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%),530 nm Activity,530 nm Potency (uM),530 nm Efficacy (%),460 nm Activity,460 nm Potency (uM),460 nm Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Blue (46 nm) auto fluorescence outcome,Supplier
144210982,NCGC00254573-01,2,44,,,,active agonist,active agonist,14.61828918,48.95945677,inactive,,0,inconclusive agonist,16.40199023,68.58311554,inactive,,0,inactive,SIGMA
144210914,NCGC00254353-01,2,44,,,,active agonist,active agonist,16.40199023,49.91310355,inactive,,0,active agonist,20.64888231,70.16141817,inactive,,0,inactive,TCI
144211347,NCGC00254932-01,2,44,,,,active agonist,active agonist,13.8005549,51.79577523,inactive,,0,inconclusive agonist,13.8005549,55.90187881,inactive,,0,inactive,SIGMA
144210507,NCGC00254060-01,2,44,,,,active agonist,active agonist,17.37386926,52.5814975,inactive,,0,active agonist,18.75987248,73.52893979,inconclusive agonist,,,inactive,Enamine
144208513,NCGC00258867-01,2,44,,,,active agonist,active agonist,13.13543698,53.54763617,inactive,,0,active agonist,14.73820269,82.98361675,inactive,,0,inactive,SIGMA
144210900,NCGC00254372-01,2,44,,,,active agonist,active agonist,17.37386926,54.179982,inactive,,0,inconclusive agonist,19.49380193,84.85216192,inactive,,0,inactive,LightBiologicals
144212536,NCGC00255226-01,2,44,,,,active agonist,active agonist,17.37386926,54.69813747,inactive,,0,active agonist,23.61728019,132.4951004,active antagonist,16.71975395,-49.77459672,inactive,LightBiologicals
144210639,NCGC00253998-01,2,44,,,,active agonist,active agonist,18.40333573,55.60339329,inactive,,0,active agonist,17.37386926,67.40612368,inactive,,0,inactive,SIGMA
144212554,NCGC00255930-01,2,44,,,,active agonist,active agonist,18.75987248,55.73660643,inactive,,0,active agonist,9.770044661,50.21056459,active antagonist,29.16732152,-43.57999814,inactive,LightBiologicals
144210534,NCGC00253948-01,2,44,,,,active agonist,active agonist,19.53763928,56.4484186,inactive,,0,inconclusive agonist,14.65116256,63.3340256,inactive,,0,inactive,Pharma
144211349,NCGC00254934-01,2,44,,,,active agonist,active agonist,19.4842621,56.50704087,inactive,,0,active agonist,23.1570889,52.79395737,inactive,,0,inactive,SIGMA
144207321,NCGC00257677-01,2,44,,,,active agonist,active agonist,19.98372833,56.62667735,inactive,,0,active agonist,19.6039318,58.02525137,inactive,,0,inactive,SIGMA
144208259,NCGC00258614-01,2,44,,,,active agonist,active agonist,20.4250893,57.34052309,inactive,,0,active agonist,15.61339324,61.30292311,inactive,,0,inactive,SigmaAldrich
144210637,NCGC00254038-01,2,44,,,,active agonist,active agonist,19.49380193,58.61696819,inactive,,0,active agonist,19.49380193,72.75895273,inactive,,0,inactive,SIGMA
144213719,NCGC00257275-01,2,44,,,,active agonist,active agonist,21.05149848,58.72084471,inactive,,0,active agonist,28.61648897,79.82082265,inactive,,0,inactive,SIGMA
144209617,NCGC00259968-01,2,44,,,,active agonist,active agonist,16.17506401,59.61017708,inactive,,0,active agonist,14.41604097,64.41950899,inactive,,0,inactive,SIGMA
144211545,NCGC00255674-01,2,44,,,,active agonist,active agonist,16.40199023,60.14470822,inactive,,0,active agonist,9.770044661,48.17441107,inconclusive antagonist,43.64118645,-51.83086453,inactive,Toronto Research
144211083,NCGC00254670-01,2,44,,,,active agonist,active agonist,21.66383843,61.60065079,inactive,,0,active agonist,18.5809854,83.20702708,inactive,,0,inactive,SIGMA
144210430,NCGC00253978-01,2,44,,,,active agonist,active agonist,20.64888231,62.25337063,inactive,,0,active agonist,23.16842701,81.00510315,inactive,,0,inactive,SIGMA
144207356,NCGC00257712-01,2,44,,,,active agonist,active agonist,24.02710172,64.37480998,inactive,,0,active agonist,24.02710172,69.26705477,inactive,,0,inactive,SIGMA
144211063,NCGC00254652-01,2,44,,,,active agonist,active agonist,21.87240551,65.12432336,inactive,,0,active agonist,20.64888231,62.84342899,inactive,,0,inactive,SIGMA
144207336,NCGC00257692-01,2,44,,,,active agonist,active agonist,23.44365794,65.36745325,inactive,,0,active agonist,25.80429766,62.94162407,inactive,,0,inactive,SIGMA
144208261,NCGC00258616-01,2,44,,,,active agonist,active agonist,23.27095948,66.48634326,inactive,,0,active agonist,9.626777982,63.11344921,inactive,,0,inactive,SIGMA
144211082,NCGC00254669-01,2,44,,,,active agonist,active agonist,24.54124262,66.70586921,inactive,,0,active agonist,15.48447727,66.03151694,inactive,,0,inactive,Chemservice
144207968,NCGC00258324-01,2,44,,,,active agonist,active agonist,21.10023271,68.84553639,inactive,,0,active agonist,16.12948786,60.52582877,inactive,,0,inactive,Toronto Research
144212198,NCGC00255507-01,2,44,,,,active agonist,active agonist,23.61728019,70.42482639,inactive,,0,active agonist,22.72810437,81.16736896,inactive,,0,inactive,LightBiologicals
144210811,NCGC00254317-01,2,44,,,,active agonist,active agonist,27.53572711,71.15758883,inactive,,0,active agonist,21.04892313,91.1469227,inactive,,0,inactive,LightBiologicals
144209143,NCGC00259494-01,2,44,,,,active agonist,active agonist,29.12807137,76.04777708,inactive,,0,inconclusive agonist,38.84290745,133.2264564,inactive,,0,inactive,SIGMA
144207338,NCGC00257694-01,2,44,,,,active agonist,active agonist,25.94817021,76.87969983,inactive,,0,active agonist,24.97123783,74.81954524,inactive,,0,inactive,SigmaAldrich
144212796,NCGC00256682-01,2,44,,,,active agonist,active agonist,33.36437663,85.90195952,inactive,,0,active agonist,26.50226639,116.2845816,inactive,,0,inactive,TCI
144210714,NCGC00254361-01,2,43,,,,active agonist,active agonist,8.70756147,31.33733277,inactive,,0,active agonist,8.70756147,56.28786527,inactive,,0,inactive,LightBiologicals
144210408,NCGC00254041-01,2,43,,,,active agonist,active agonist,6.916661931,32.22291785,inactive,,0,active agonist,7.760622329,53.26304688,active antagonist,38.89524836,-55.94570343,inactive,SIGMA
170466843,NCGC00166115-02,2,43,,,,active agonist,active agonist,10.68219629,33.07843355,inactive,,0,active agonist,5.152213924,70.40997634,inactive,,0,inactive,SIGMA
144210298,NCGC00260645-01,2,43,,,,active agonist,active agonist,10.68219629,36.25586709,inactive,,0,active agonist,8.817129531,40.31982353,inactive,,0,inactive,NTP-MRI Repository
144211084,NCGC00254671-01,2,43,,,,active agonist,active agonist,13.8005549,37.48133319,inactive,,0,inconclusive agonist,19.49380193,74.43505805,inactive,,0,inactive,SIGMA
144211374,NCGC00254959-01,2,43,,,,active agonist,active agonist,12.29373827,40.875276,inactive,,0,active agonist,10.95680577,66.36942193,inactive,,0,inactive,SIGMA
144210381,NCGC00253979-01,2,43,,,,active agonist,active agonist,20.64888231,45.76678651,inactive,,0,active agonist,18.40333573,51.09467763,inactive,,0,inactive,SIGMA
144212730,NCGC00255669-01,2,43,,,,active agonist,active agonist,15.48447727,46.23033671,inconclusive agonist,,,active agonist,13.8005549,110.1644479,inconclusive antagonist,30.89559397,-36.16898415,inactive,Tocris
144210363,NCGC00254022-01,2,43,,,,active agonist,active agonist,20.64888231,49.2620905,inactive,,0,active agonist,20.64888231,92.94223404,inactive,,0,inactive,Enamine
170465447,NCGC00178869-03,2,43,,,,active agonist,active agonist,23.91445864,51.67259583,inactive,,0,active agonist,25.82223844,35.84118897,inactive,,0,inactive,Microsource
170466700,NCGC00253643-01,2,43,,,,active agonist,active agonist,23.91445864,51.76986954,inactive,,0,inconclusive agonist,10.68219629,65.40139425,inactive,,0,,GVK
144208281,NCGC00258635-01,2,43,,,,active agonist,active agonist,20.8030867,53.44263345,inactive,,0,active agonist,11.9250748,46.57640985,inactive,,0,inactive,SigmaAldrich
144208645,NCGC00258998-01,2,43,,,,active agonist,active agonist,20.63625107,53.57391293,inactive,,0,inconclusive agonist,18.39207812,69.29135837,inactive,,0,inactive,SIGMA
144211046,NCGC00254635-01,2,43,,,,active agonist,active agonist,25.99540267,56.2443546,inactive,,0,active agonist,18.05357502,62.93956977,inactive,,0,inactive,TCI
144213801,NCGC00257434-01,2,43,,,,active agonist,active agonist,22.71104229,56.57578886,inactive,,0,active agonist,19.85654718,91.49612714,inconclusive agonist,,,inactive,SIGMA
144212421,NCGC00255206-01,2,43,,,,active agonist,active agonist,21.87240551,57.90148917,inactive,,0,active agonist,30.89559397,87.47367361,active antagonist,26.49902421,-32.99595382,inactive,Acros
144210432,NCGC00254023-01,2,43,,,,active agonist,active agonist,28.16691985,58.39084362,inactive,,0,active agonist,28.16691985,77.01444133,inactive,,0,inactive,SIGMA
144207643,NCGC00257999-01,2,43,,,,active agonist,active agonist,29.98721683,59.79105884,inactive,,0,active agonist,28.85821688,67.59910514,inactive,,0,inactive,SigmaAldrich
144208239,NCGC00258594-01,2,43,,,,active agonist,active agonist,22.76366732,59.81131809,inactive,,0,active agonist,22.3310373,63.0781214,inactive,,0,inactive,SIGMA
170466250,NCGC00018122-11,2,43,,,,active agonist,active agonist,25.3314794,61.07626415,inactive,,0,active agonist,16.93014018,111.6871713,inactive,,0,inactive,Enzo
144210848,NCGC00254318-01,2,43,,,,active agonist,active agonist,30.89559397,61.1269386,inactive,,0,active agonist,29.16732152,80.55453513,inactive,,0,inactive,LightBiologicals
144207623,NCGC00257979-01,2,43,,,,active agonist,active agonist,31.05064064,61.80904121,inactive,,0,active agonist,31.05064064,58.69363311,inactive,,0,inactive,SigmaAldrich
144207665,NCGC00258021-01,2,43,,,,active agonist,active agonist,25.84599018,63.18482527,inactive,,0,active agonist,12.70749191,85.91251058,inactive,,0,inactive,SigmaAldrich
144207355,NCGC00257711-01,2,43,,,,active agonist,active agonist,29.0995313,63.92853458,inactive,,0,inconclusive agonist,27.47172902,63.45054448,inactive,,0,inactive,SIGMA
144207934,NCGC00258290-01,2,43,,,,active agonist,active agonist,29.7105852,64.9757459,inactive,,0,active agonist,14.890566,59.23352403,inactive,,0,inactive,SIGMA
144207951,NCGC00258307-01,2,43,,,,active agonist,active agonist,27.55931159,65.15835101,inactive,,0,active agonist,27.55931159,58.28439581,inactive,,0,inactive,SIGMA
144212325,NCGC00255358-01,2,43,,,,active agonist,active agonist,34.66542659,73.16865698,inactive,,0,active agonist,33.36029497,80.49189073,inactive,,0,inactive,LightBiologicals
144207645,NCGC00258001-01,2,43,,,,active agonist,active agonist,30.39203278,75.19679229,inactive,,0,active agonist,29.81442349,97.82199033,inactive,,0,inactive,SigmaAldrich
144207847,NCGC00258203-01,2,43,,,,active agonist,active agonist,41.23018315,93.1647124,inactive,,0,active agonist,21.88846287,79.38165253,inactive,,0,inactive,ChemService
144208922,NCGC00259273-01,2,43,,,,active agonist,active agonist,45.04908434,97.90546636,inactive,,0,active agonist,33.14000999,185.2624371,inactive,,0,inactive,SIGMA
144209367,NCGC00259718-01,2,42,,,,active agonist,active agonist,8.293677084,26.82783164,inactive,,0,inconclusive agonist,8.955306513,67.56742508,inconclusive antagonist,21.23637839,-28.82471621,inactive,TCI
144210605,NCGC00254218-01,2,42,,,,active agonist,active agonist,16.09026567,29.07056303,inactive,,0,inconclusive agonist,20.64888231,48.21726477,inactive,,0,inactive,LightBiologicals
144210354,NCGC00254061-01,2,42,,,,active agonist,active agonist,19.49380193,32.34946358,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,Enamine
170466463,NCGC00015724-17,2,42,,,,active agonist,active agonist,22.14762803,33.21983253,inactive,,0,active agonist,8.485170121,43.48879019,inactive,,0,inactive,Vitas
170466564,NCGC00262955-01,2,42,,,,active agonist,active agonist,17.59248628,34.00369276,inactive,,0,inconclusive agonist,21.3137837,63.53036393,inactive,,0,,GVK
144213378,NCGC00256949-01,2,42,,,,active agonist,active agonist,18.40558735,34.39128929,inactive,,0,inconclusive agonist,27.53909606,63.87745764,inactive,,0,inactive,SIGMA
170465799,NCGC00016834-07,2,42,,,,active agonist,active agonist,24.85004737,37.09763241,inactive,,0,active agonist,25.82223844,96.3766992,inactive,,0,inactive,Microsource
144211106,NCGC00254693-01,2,42,,,,active agonist,active agonist,18.54735835,37.18460726,inactive,,0,active agonist,23.34974075,62.41305144,inactive,,0,inactive,SIGMA
144212255,NCGC00255925-01,2,42,,,,active agonist,active agonist,18.75987248,37.46990371,inactive,,0,active agonist,5.494099862,36.83331965,inconclusive antagonist,46.22708932,-65.43365514,inactive,LightBiologicals
170466598,NCGC00180889-03,2,42,,,,active agonist,active agonist,25.82223844,39.47353896,inactive,,0,active agonist,20.12150931,77.04322482,active antagonist,21.3137837,-58.74679948,inactive,Microsource
144213850,NCGC00257371-01,2,42,,,,active agonist,active agonist,29.17089009,50.09618599,inactive,,0,active agonist,24.5442452,100.4595196,inactive,,0,inactive,SIGMA
144213113,NCGC00256583-01,2,42,,,,active agonist,active agonist,34.66542659,52.28856355,inactive,,0,inconclusive agonist,48.96621656,68.59107276,inactive,,0,inactive,Enamine
144208237,NCGC00258592-01,2,42,,,,active agonist,active agonist,28.47994498,52.78734033,inactive,,0,active agonist,32.5741041,57.31574397,inactive,,0,inactive,SigmaAldrich
144214041,NCGC00094532-06,2,42,,,,active agonist,active agonist,36.53439046,54.25438489,inconclusive agonist,4.706541213,25.59819038,active agonist,22.14730635,83.70234734,inactive,,0,inconclusive,SIGMA
144210349,NCGC00253980-01,2,42,,,,active agonist,active agonist,38.89524836,59.79861044,inactive,,0,active agonist,20.64888231,46.39603123,inactive,,0,inactive,Enamine
251919649,NCGC00357205-01,2,42,,,,active agonist,active agonist,36.71948225,63.08630227,inactive,,0,active agonist,21.87240551,37.22190045,inactive,,0,,Sigma Chemical Company
144211076,NCGC00254663-01,2,42,,,,active agonist,active agonist,48.96621656,66.97176354,inactive,,0,active agonist,50.88188769,110.5932611,inconclusive antagonist,21.87240551,-35.61474137,inactive,SIGMA
144210168,NCGC00260516-01,2,42,,,,active agonist,active agonist,42.83707345,71.02597551,inactive,,0,active agonist,29.18455838,69.76676158,inactive,,0,inactive,SIGMA
144210701,NCGC00254296-01,2,42,,,,active agonist,active agonist,41.99812308,75.37673078,inactive,,0,active agonist,25.50135253,88.04845439,inactive,,0,inactive,SIGMA
144210502,NCGC00253957-01,2,42,,,,active agonist,active agonist,43.64118645,76.05317898,inactive,,0,active agonist,34.66542659,79.36165762,inactive,,0,inactive,Enamine
144212729,NCGC00255249-01,2,42,,,,active agonist,active agonist,48.96621656,86.75658035,inactive,,0,active agonist,20.25644434,115.8744811,inactive,,0,inactive,Cayman
144211415,NCGC00254998-01,2,42,,,,active agonist,active agonist,48.96621656,88.99261761,inactive,,0,active agonist,47.12266915,113.3512623,inconclusive antagonist,38.89524836,-63.74343071,inactive,SIGMA
144208064,NCGC00258420-01,2,42,,,,active agonist,active agonist,51.72172442,93.00993949,inactive,,0,inconclusive agonist,61.47138468,70.42514666,inactive,,0,inactive,SIGMA
144209347,NCGC00259698-01,2,42,,,,active agonist,active agonist,55.08891527,95.54118597,inactive,,0,active agonist,37.53164113,113.8759859,inactive,,0,inactive,SIGMA
144207735,NCGC00258091-01,2,42,,,,active agonist,active agonist,55.1561721,101.2727721,inconclusive agonist,,,active agonist,52.07078416,138.6591376,active antagonist,33.49094885,-67.47408565,inactive,SIGMA
144208258,NCGC00258613-01,2,41,,,,active agonist,active agonist,25.87308963,24.80878413,inactive,,0,inconclusive agonist,7.873750084,35.3898251,inactive,,0,inactive,ChemService
144210894,NCGC00254394-01,2,41,,,,active agonist,active agonist,33.36029497,30.02331832,inactive,,0,active agonist,37.4308666,60.04800104,inactive,,0,inactive,LightBiologicals
144211100,NCGC00254687-01,2,41,,,,active agonist,active agonist,41.99812308,31.53142655,inactive,,0,active agonist,24.54124262,46.23178892,inactive,,0,inactive,LightBiologicals
144208781,NCGC00259132-01,2,41,,,,active agonist,active agonist,33.78089798,33.4257751,inactive,,0,inconclusive agonist,35.78254202,51.31679881,inactive,,0,inactive,SigmaAldrich
144213413,NCGC00257064-01,2,41,,,,active agonist,active agonist,40.42186507,33.55954967,inactive,,0,inconclusive agonist,48.9722075,73.79413436,inactive,,0,inactive,LightBiologicals
144212405,NCGC00255530-01,2,41,,,,active agonist,active agonist,36.02161789,34.29968499,inactive,,0,active agonist,27.53572711,68.0491114,active antagonist,28.61298815,-40.58110799,inactive,Acros
144208979,NCGC00259330-01,2,41,,,,active agonist,active agonist,32.64729519,35.10556096,inactive,,0,inconclusive agonist,47.91967589,89.71033021,inactive,,0,inactive,SigmaAldrich
144212017,NCGC00256132-01,2,41,,,,active agonist,active agonist,47.12266915,39.18668865,inactive,,0,active agonist,48.96621656,88.24007239,active antagonist,41.99812308,-37.87653826,inactive,SIGMA
144211067,NCGC00254655-01,2,41,,,,active agonist,active agonist,37.68502494,42.36462946,inactive,,0,active agonist,21.60240679,40.94368694,inactive,,0,inactive,SIGMA
144212103,NCGC00256134-01,2,41,,,,active agonist,active agonist,43.64118645,42.38640323,inactive,,0,active agonist,32.10430074,83.97270598,active antagonist,34.66542659,-44.36023696,inactive,Sigma DiscoveryCPR
144208026,NCGC00258382-01,2,41,,,,active agonist,active agonist,56.18015201,47.49237837,inactive,,0,active agonist,50.07061319,93.82879327,inactive,,0,inactive,City Chemical
144211909,NCGC00255532-01,2,41,,,,active agonist,active agonist,48.96621656,53.5929301,inactive,,0,active agonist,28.61298815,75.98411641,active antagonist,16.40199023,-43.31969813,inactive,LightBiologicals
144213327,NCGC00256486-01,2,41,,,,active agonist,active agonist,52.87897339,53.66871196,inactive,,0,active agonist,47.12843464,100.6656603,inconclusive antagonist,43.64652588,-42.58096954,inactive,SIGMA
