PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%),530 nm Activity,530 nm Potency (uM),530 nm Efficacy (%),460 nm Activity,460 nm Potency (uM),460 nm Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Blue (46 nm) auto fluorescence outcome,Supplier
144210835,NCGC00254272-01,2,60,,,,active agonist,active agonist,10.1522713,97.55265872,active antagonist,8.220468112,-29.02386521,active agonist,7.18725767,68.15793609,inactive,,0,inactive,Enamine
144208916,NCGC00259267-01,2,60,,,,active agonist,active agonist,10.60497663,99.77136585,active antagonist,23.74158537,-64.46018046,active agonist,6.953066499,67.06512353,active antagonist,47.37069058,-88.35985448,inactive,Interchem
170465596,NCGC00015656-12,2,60,,,,active agonist,active agonist,12.94177625,115.5392482,active antagonist,10.68219629,-36.0416544,active agonist,9.162075938,91.4218169,inactive,,0,inactive,Enzo
144209851,NCGC00260201-01,2,60,,,,active agonist,active agonist,14.15293369,115.9454552,active antagonist,8.593692427,-34.54388509,active agonist,8.92989746,83.33830167,inactive,,0,inactive,Io-li-tec
170466399,NCGC00013130-04,2,60,,,,active agonist,active agonist,18.99592971,141.3674412,active antagonist,23.01409423,-58.36419973,active agonist,9.162075938,64.18655063,inconclusive antagonist,26.83246392,-41.69428982,inactive,Labotest
144210399,NCGC00253925-01,2,59,,,,active agonist,active agonist,2.637265825,56.89793937,active antagonist,11.78023372,-52.38983203,active agonist,0.662451224,35.7265037,inactive,,0,inactive,SIGMA
144209722,NCGC00260073-01,2,59,,,,active agonist,active agonist,2.747509672,59.81545793,active antagonist,17.33561407,-78.21064792,inconclusive agonist,2.448720573,61.54578716,active antagonist,21.82424508,-55.94964549,inactive,SIGMA
144209523,NCGC00259874-01,2,59,,,,active agonist,active agonist,3.348046622,60.841238,active antagonist,13.58703925,-90.95329454,active agonist,3.979160868,76.0965787,active antagonist,25.10680775,-103.4156516,inconclusive,Pfaltz-Bauer
170465994,NCGC00161621-03,2,59,,,,active agonist,active agonist,3.79018627,64.29900746,inactive,,0,active agonist,3.51016249,74.1712697,inactive,,0,inactive,Vitas
144211528,NCGC00255905-01,2,59,,,,active agonist,active agonist,6.916661931,78.03102301,active antagonist,6.164481435,-20.62690748,active agonist,5.709041697,70.46985282,active agonist,19.49380193,43.77720368,inactive,SIGMA
170466124,NCGC00160664-03,2,59,,,,active agonist,active agonist,7.277695606,79.58496396,active antagonist,0.189959297,-28.11671619,active agonist,7.56241583,73.62237744,active agonist,0.848517012,43.84501492,inactive,Vitas
170466894,NCGC00015042-11,2,59,,,,active agonist,active agonist,7.56241583,80.25626266,active antagonist,18.99592971,-50.58240771,active agonist,7.858274966,94.94360094,inconclusive antagonist,28.42238736,-35.02397355,inactive,Tocris
170465094,NCGC00021145-11,2,59,,,,active agonist,active agonist,7.858274966,81.00151205,active antagonist,5.353780407,-40.11645773,active agonist,5.563232635,74.9839785,inactive,,0,inactive,Microsource
170465371,NCGC00015273-19,2,59,,,,active agonist,active agonist,9.162075938,90.1972507,active antagonist,9.520517464,-31.08377945,active agonist,6.486253036,69.52032673,inactive,,0,inactive,Vitas
170464758,NCGC00015095-15,2,59,,,,active agonist,active agonist,12.4545265,105.0997955,active antagonist,10.28001828,-29.80405819,active agonist,8.817129531,89.2921603,inactive,,0,inactive,Microsource
144210910,NCGC00254542-01,2,59,,,,active agonist,active agonist,13.13312636,102.4651995,active antagonist,20.03094581,-46.20611075,active agonist,11.70491119,78.75191097,active antagonist,5.866352061,-37.06261825,inactive,ChemService
144210007,NCGC00260355-01,2,59,,,,active agonist,active agonist,13.66558645,107.5037741,active antagonist,4.321437875,-30.72878067,active agonist,4.848733045,53.80801358,inactive,,0,inactive,TCI
170465832,NCGC00178069-05,2,59,,,,active agonist,active agonist,21.3137837,133.5671742,active antagonist,18.99592971,-52.3629971,active agonist,13.44808836,99.79294756,inactive,,0,inactive,"Prestwick Chemical, Inc."
144212409,NCGC00255660-01,2,59,,,,active agonist,active agonist,24.54124262,150.46984,active antagonist,16.40199023,-37.93605583,active agonist,18.75987248,101.321078,inactive,,0,inactive,Acros
144209579,NCGC00259930-01,2,59,,,,active agonist,active agonist,25.90359677,157.4949669,inactive,,0,active agonist,32.61069623,266.0641635,inconclusive antagonist,47.86595597,-56.79375434,inactive,SIGMA
144208850,NCGC00259201-01,2,58,,,,active agonist,active agonist,1.743340518,48.80609938,active antagonist,8.091869888,-78.34864419,active agonist,0.925512362,31.86933194,active antagonist,10.18706063,-110.4172226,inconclusive,SigmaAldrich
144209225,NCGC00259576-01,2,58,,,,active agonist,active agonist,4.039714098,58.61592266,active antagonist,36.0039898,-97.25732293,active agonist,1.736536687,51.85782752,active antagonist,41.97757014,-99.35402285,inactive,Sensient
144209066,NCGC00259417-01,2,58,,,,active agonist,active agonist,5.068274145,64.15223451,active antagonist,10.91926563,-42.01509527,active agonist,4.025873255,52.51811845,active antagonist,43.47037944,-78.99553243,inactive,SIGMA
144208474,NCGC00258828-01,2,58,,,,active agonist,active agonist,7.437382799,74.60051961,active antagonist,7.728350354,-41.84789201,active agonist,4.876259417,63.98691201,inactive,,0,inactive,SIGMA
170466521,NCGC00018301-05,2,58,,,,active agonist,active agonist,8.485170121,77.5399575,active antagonist,12.94177625,-90.91968178,active agonist,4.591915493,39.33699699,active antagonist,15.6793199,-113.8466877,inactive,Microsource
170465310,NCGC00094748-07,2,58,,,,active agonist,active agonist,8.485170121,82.05127115,active antagonist,10.68219629,-36.34825033,active agonist,8.485170121,73.55706604,active antagonist,5.780879104,-41.33776384,inactive,Microsource
144209798,NCGC00260148-01,2,58,,,,active agonist,active agonist,9.401058258,80.16210121,active antagonist,3.742628703,-98.93441315,inconclusive agonist,0.077596728,81.52902663,active antagonist,4.041197513,-97.17334973,inactive,SIGMA
144212682,NCGC00255136-01,2,58,,,,active agonist,active agonist,10.54945155,87.45331524,active antagonist,15.48447727,-60.29933883,inconclusive agonist,12.2997575,91.76007547,active antagonist,21.87240551,-80.53505365,inactive,LightBiologicals
144212078,NCGC00256238-01,2,58,,,,active agonist,active agonist,12.2997575,94.3661467,inactive,,0,active agonist,10.96217041,80.04733148,inactive,,0,inactive,Sigma DiscoveryCPR
170466546,NCGC00178369-05,2,58,,,,active agonist,active agonist,12.4545265,90.57288306,active antagonist,5.353780407,-31.29420741,active agonist,8.165708775,72.43075107,inactive,,0,inactive,Microsource
144209169,NCGC00259520-01,2,58,,,,active agonist,active agonist,12.54998587,90.76786206,active antagonist,15.79949613,-29.07781309,active agonist,8.228295936,85.53748806,inconclusive,,,inactive,TCI
144212136,NCGC00255897-01,2,58,,,,active agonist,active agonist,14.90149639,107.1806507,active antagonist,9.223516924,-34.61212174,active agonist,13.28097264,92.66109855,inactive,,0,inactive,SIGMA
144210824,NCGC00254300-01,2,58,,,,active agonist,active agonist,16.71975395,109.1828398,active antagonist,16.40199023,-49.09736647,active agonist,11.61171984,95.17533557,inconclusive antagonist,54.94099862,-70.32207909,inactive,LightBiologicals
170465760,NCGC00249914-01,2,58,,,,active agonist,active agonist,19.73909426,120.3438433,active antagonist,18.99592971,-34.27489911,active agonist,13.97420857,96.57189942,inactive,,0,,GVK
170464896,NCGC00015368-11,2,58,,,,active agonist,active agonist,23.01409423,134.8026278,active antagonist,23.91445864,-56.44871087,active agonist,12.94177625,78.85698944,inconclusive antagonist,26.83246392,-36.10604139,inactive,Microsource
144210609,NCGC00254223-01,2,58,,,,active agonist,active agonist,32.10430074,176.1216392,inactive,,0,active agonist,38.89524836,257.5524672,active antagonist,32.10430074,-29.66971729,inactive,SIGMA
170466087,NCGC00015647-18,2,57,,,,active agonist,active agonist,1.131515621,38.84277375,inactive,,0,active agonist,1.24545265,41.96152045,inactive,,0,inactive,"Prestwick Chemical, Inc."
170465469,NCGC00178879-04,2,57,,,,active agonist,active agonist,1.294177625,40.55782189,active antagonist,3.378007069,-74.42018459,inconclusive agonist,0.535378041,41.05961603,active antagonist,3.647488128,-91.49644348,inactive,Microsource
170466390,NCGC00181775-02,2,57,,,,active agonist,active agonist,1.294177625,42.64383178,inactive,,0,active agonist,1.24545265,47.17775198,inconclusive antagonist,16.93014018,-65.45508646,inactive,Labotest
144213197,NCGC00256325-01,2,57,,,,active agonist,active agonist,2.361728019,46.96173331,active antagonist,4.896621656,-75.86098256,active agonist,0.732649992,45.95083926,active antagonist,5.494099862,-104.9486278,inactive,SIGMA
170465792,NCGC00013895-08,2,57,,,,active agonist,active agonist,2.683246392,48.77095143,inactive,,0,active agonist,2.391445864,41.33170401,inactive,,0,inactive,Labotest
170465594,NCGC00014670-17,2,57,,,,active agonist,active agonist,6.007040417,64.40821056,active antagonist,4.958236305,-26.48598777,active agonist,4.958236305,74.86924236,inconclusive antagonist,23.91445864,-32.09589297,inactive,Microsource
144213392,NCGC00256930-01,2,57,,,,active agonist,active agonist,6.530548829,62.46943532,active antagonist,46.23274513,-85.72891127,active agonist,3.466966785,52.8361334,active antagonist,40.42186507,-103.6546787,inactive,SIGMA
251919955,NCGC00357051-01,2,57,,,,active agonist,active agonist,6.916661931,67.87793265,active antagonist,15.48447727,-62.91605633,inconclusive agonist,,3.085013509,active antagonist,54.94099862,-104.3727185,,Sigma Chemical Company
144209999,NCGC00260347-01,2,57,,,,active agonist,active agonist,7.437382799,69.95801149,active antagonist,45.15995162,-95.00702134,active agonist,5.685301069,55.12706042,active antagonist,48.76259417,-106.7254421,inactive,SIGMA
144210410,NCGC00254009-01,2,57,,,,active agonist,active agonist,7.468439754,65.71499544,active antagonist,9.402208593,-85.11757809,inconclusive agonist,,18.33496118,active antagonist,12.2997575,-100.5989511,inactive,SIGMA
144213228,NCGC00256382-01,2,57,,,,active agonist,active agonist,7.760622329,70.1952774,active antagonist,45.34853014,-110.2971851,active agonist,1.490149639,45.93658364,active antagonist,50.88188769,-117.0202112,inactive,Enamine
144209196,NCGC00259547-01,2,57,,,,active agonist,active agonist,8.14026747,71.90126049,active antagonist,6.981874017,-40.60025148,active agonist,6.222601767,64.74639141,inconclusive agonist,,,inactive,SIGMA
144211389,NCGC00254973-01,2,57,,,,active agonist,active agonist,8.70756147,75.65821673,active antagonist,21.87240551,-77.54470252,active agonist,8.70756147,71.71414432,active antagonist,36.71948225,-112.844989,inactive,EPA
170465995,NCGC00164603-04,2,57,,,,active agonist,active agonist,8.817129531,75.19668943,active antagonist,12.94177625,-91.61843625,active agonist,3.010651969,36.64532825,active antagonist,14.52091178,-102.7630062,inactive,Sequoia
251919761,NCGC00357062-01,2,57,,,,active agonist,active agonist,9.048221322,74.31256322,active antagonist,5.494099862,-34.69180004,active agonist,8.379727229,66.52355411,inactive,,0,,Sigma Chemical Company
144208408,NCGC00258762-01,2,57,,,,active agonist,active agonist,9.449382281,72.89664089,active antagonist,25.62930043,-63.03125847,active agonist,5.313778154,49.36126696,active antagonist,44.70987123,-58.02642626,inactive,SIGMA
144212726,NCGC00255367-01,2,57,,,,active agonist,active agonist,9.770044661,73.26516784,active antagonist,10.1522713,-66.85892682,inconclusive agonist,20.64888231,29.94671966,inconclusive antagonist,19.49380193,-61.7066878,inactive,Waterstone
144210569,NCGC00253971-01,2,57,,,,active agonist,active agonist,10.1522713,76.12549135,active antagonist,34.66542659,-98.69356655,inconclusive agonist,4.896621656,42.85502721,active antagonist,52.8725044,-115.0885661,inactive,Pharma
144206884,NCGC00181913-02,2,57,,,,active agonist,active agonist,11.10010843,78.90799254,active antagonist,11.53437022,-40.58829442,active agonist,7.56241583,69.11463677,inactive,,0,inactive,Pharmaron
170465934,NCGC00182081-04,2,57,,,,active agonist,active agonist,11.10010843,85.08217103,active antagonist,6.007040417,-34.64802,active agonist,7.277695606,63.75626829,inactive,,0,inactive,Prestwick
144208960,NCGC00259311-01,2,57,,,,active agonist,active agonist,12.24109113,85.12218698,active antagonist,13.34504775,-41.04178523,active agonist,,32.33311091,active antagonist,17.29100084,-42.80440272,inactive,SigmaAldrich
144209726,NCGC00260077-01,2,57,,,,active agonist,active agonist,14.2895977,91.8260966,inconclusive antagonist,43.48638785,-92.07102016,active agonist,11.35063091,74.35071848,inconclusive,,,inactive,Scher Chemicals
144212669,NCGC00255124-01,2,57,,,,active agonist,active agonist,14.34046438,92.6393134,active antagonist,13.8005549,-69.24278805,active agonist,4.712266915,37.81042746,inactive,,0,inactive,SIGMA
144206452,NCGC00247733-01,2,57,,,,active agonist,active agonist,15.9840183,101.6652774,active antagonist,28.42405063,-84.96858026,active agonist,10.88978491,68.69853882,active antagonist,48.64288243,-103.4091863,inactive,RTI
170465292,NCGC00249891-01,2,57,,,,active agonist,active agonist,16.93014018,99.33152646,active antagonist,16.29273099,-30.29987148,active agonist,15.6793199,88.02919105,inactive,,0,,GVK
144211036,NCGC00254625-01,2,57,,,,active agonist,active agonist,18.05357502,106.6004771,active antagonist,13.02856395,-35.12921825,active agonist,16.09026567,84.82027725,inactive,,0,inactive,SIGMA
144210594,NCGC00254000-01,2,57,,,,active agonist,active agonist,18.20991904,107.9327731,active antagonist,18.20991904,-87.58847024,active agonist,7.249499346,43.10824429,active antagonist,20.43186522,-98.71030902,inactive,SIGMA
144210145,NCGC00260493-01,2,57,,,,active agonist,active agonist,19.4794925,107.8966095,active antagonist,17.36111597,-31.91235909,active agonist,18.74610179,87.32015745,inactive,,0,inactive,SIGMA
170465842,NCGC00167576-02,2,57,,,,active agonist,active agonist,21.3137837,116.3544943,active antagonist,21.3137837,-39.26057016,active agonist,16.93014018,87.82559968,inactive,,0,inactive,Key Organics
144206445,NCGC00247726-01,2,57,,,,active agonist,active agonist,21.71384183,118.9446047,active antagonist,12.21059059,-45.10947761,active agonist,14.79346822,94.99975826,inactive,,0,inactive,RTI
144209714,NCGC00260065-01,2,57,,,,active agonist,active agonist,24.07840311,123.5950579,inconclusive antagonist,20.2594514,-32.31914204,active agonist,22.73147834,109.1068941,inactive,,0,inactive,Shanghai Xingling
144211081,NCGC00254668-01,2,56,,,,active agonist,active agonist,1.38005549,35.98338696,active antagonist,13.28097264,-33.05573535,active agonist,1.38005549,39.51831454,inactive,,0,inactive,SIGMA
144207692,NCGC00258048-01,2,56,,,,active agonist,active agonist,2.01203423,42.9081356,active antagonist,33.7781115,-54.26244952,active agonist,1.424411151,39.97068547,active antagonist,31.88859355,-97.21060198,inactive,Alfa Aesar
144211394,NCGC00254978-01,2,56,,,,active agonist,active agonist,2.104892313,43.52042491,active antagonist,34.66542659,-70.949386,active agonist,1.949380193,41.17852493,inactive,,0,inactive,SIGMA
170466458,NCGC00160648-02,2,56,,,,active agonist,active agonist,2.301409423,44.60506073,inactive,,0,active agonist,1.973909426,43.81266168,inactive,,0,inconclusive,Vitas
170464733,NCGC00344561-01,2,56,,,,active agonist,active agonist,4.25265894,50.75703672,inactive,,0,active agonist,3.79018627,40.27264356,inconclusive antagonist,26.83246392,-49.13501024,inactive,Prestwick
170465629,NCGC00181026-02,2,56,,,,active agonist,active agonist,4.591915493,53.05403152,active antagonist,8.165708775,-74.65567588,active agonist,4.591915493,47.70833553,active antagonist,11.53437022,-90.16971389,inactive,SIGMA
170465080,NCGC00016059-13,2,56,,,,active agonist,active agonist,5.353780407,57.19731338,active antagonist,9.892982048,-42.26000796,active agonist,3.51016249,48.40813829,inactive,,0,inactive,Enzo
144210915,NCGC00254240-01,2,56,,,,active agonist,active agonist,6.916661931,60.31024803,active antagonist,28.61298815,-92.16533536,inconclusive agonist,4.119993672,57.36613248,active antagonist,38.89524836,-119.0564251,inactive,Waterstone
170465121,NCGC00092386-13,2,56,,,,active agonist,active agonist,7.139380916,63.58754983,inconclusive antagonist,8.01051714,-23.91020896,active agonist,7.139380916,68.94851948,inactive,,0,inactive,Microsource
170465550,NCGC00185743-02,2,56,,,,active agonist,active agonist,7.277695606,62.80682347,active antagonist,11.10010843,-82.99068759,active agonist,3.79018627,34.58475907,active antagonist,18.28074485,-109.4151125,inactive,Enamine
