PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%),530 nm Activity,530 nm Potency (uM),530 nm Efficacy (%),460 nm Activity,460 nm Potency (uM),460 nm Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Blue (460 nm) auto fluorescence outcome,Sample Source
170464901,NCGC00179596-03,3,5,,,,inconclusive,active agonist,23.01409423,20.59119144,active antagonist,15.08900332,-84.6960739,inactive,,0,active antagonist,25.82223844,-103.1268905,inactive,"Prestwick Chemical, Inc."
170465064,NCGC00188863-02,3,5,,,,inconclusive,inconclusive agonist,23.91445864,43.23905484,active antagonist,23.91445864,-90.77897976,inactive,,0,active antagonist,24.85004737,-120.1397543,inactive,SIGMA
144211636,NCGC00255891-01,3,5,,,,inconclusive,active agonist,24.54124262,24.12298283,active antagonist,7.468439754,-94.29577646,inactive,,0,active antagonist,13.8005549,-107.7506595,inactive,SIGMA
170466240,NCGC00178352-06,3,5,,,,inconclusive,active agonist,24.85004737,31.898793,active antagonist,18.99592971,-96.74254485,inactive,,0,active antagonist,19.73909426,-102.9273579,inactive,Prestwick
170465550,NCGC00185743-02,3,5,,,,inconclusive,active agonist,24.85004737,20.27055389,active antagonist,23.91445864,-86.33066433,inactive,,0,active antagonist,26.83246392,-103.8381787,inactive,Enamine
144207798,NCGC00258154-01,3,5,,,,inconclusive,active agonist,25.07667053,25.89814974,active antagonist,39.74384441,-95.95691814,inactive,,0,active antagonist,34.08813232,-108.9723523,inactive,Io-li-tec
170465336,NCGC00181002-04,3,5,,,,inconclusive,active agonist,25.82223844,32.12015693,active antagonist,25.82223844,-88.5521828,inactive,,0,active antagonist,23.01409423,-102.0523735,inactive,Selleck
144212517,NCGC00255452-01,3,5,,,,inconclusive,active agonist,26.49902421,29.68043452,active antagonist,4.364118645,-67.86812618,inactive,,0,active antagonist,7.760622329,-95.17532131,inactive,Enamine
170464951,NCGC00164385-05,3,5,,,,inconclusive,active agonist,26.83246392,35.67729938,active antagonist,25.3314794,-85.02607619,inactive,,0,active antagonist,24.85004737,-108.9450189,inactive,Microsource
170465157,NCGC00164127-07,3,5,,,,inconclusive,inconclusive agonist,26.83246392,32.21558529,active antagonist,22.57670478,-58.24917598,inactive,,0,inconclusive antagonist,23.91445864,-77.53820824,inactive,SIGMA
170465425,NCGC00024928-23,3,5,,,,inconclusive,active agonist,26.83246392,29.10663003,inconclusive antagonist,26.83246392,-82.58683963,inactive,,0,inconclusive antagonist,26.83246392,-111.5957772,inactive,Microsource
144206851,NCGC00183008-01,3,5,,,,inconclusive,active agonist,26.83246392,28.52745791,active antagonist,26.83246392,-82.35974336,inactive,,0,inconclusive antagonist,23.91445864,-104.1013209,inactive,Pharmaron
170466307,NCGC00015424-11,3,5,,,,inconclusive,inconclusive agonist,26.83246392,25.63227253,inconclusive antagonist,26.83246392,-88.26832294,inactive,,0,active antagonist,25.82223844,-83.65304464,inactive,SIGMA
170466793,NCGC00182055-03,3,5,,,,inconclusive,inconclusive agonist,26.83246392,24.76470095,active antagonist,24.85004737,-59.95650263,inactive,,0,active antagonist,25.82223844,-72.35043547,inactive,APAC
170466088,NCGC00015300-10,3,5,,,,inconclusive,active agonist,26.83246392,21.27671152,active antagonist,22.57670478,-83.44809125,inactive,,0,active antagonist,23.01409423,-108.2542487,inactive,Enzo
144209366,NCGC00259717-01,3,5,,,,inconclusive,active agonist,27.24625018,28.58701632,active antagonist,17.19122166,-81.17238556,inactive,,0,active antagonist,20.04349292,-95.78600888,inactive,SigmaAldrich
144213676,NCGC00257413-01,3,5,,,,inconclusive,active agonist,27.53572711,27.24200188,active antagonist,20.25644434,-77.0139543,inactive,,0,active antagonist,21.04892313,-100.7367444,inactive,LightBiologicals
170466887,NCGC00095192-05,3,5,,,,inconclusive,active agonist,27.88221174,25.03851183,active antagonist,26.83246392,-85.97355043,inactive,,0,inconclusive antagonist,21.3137837,-104.2566749,inactive,Bosche
144211494,NCGC00255075-01,3,5,,,,inconclusive,active agonist,28.61298815,26.04487348,active antagonist,5.088188769,-73.82313893,inactive,,0,active antagonist,7.18725767,-99.41617846,inactive,SIGMA
144211262,NCGC00254847-01,3,5,,,,inconclusive,active agonist,28.90700829,41.78561208,active antagonist,20.86106518,-79.94626565,inactive,,0,active antagonist,18.59244391,-89.10274987,inactive,EPA
144210857,NCGC00254455-01,3,5,,,,inconclusive,active agonist,29.16732152,60.70225463,active antagonist,30.89559397,-88.69712132,inactive,,0,active antagonist,29.73239419,-102.9789818,inactive,SIGMA
144213741,NCGC00257503-01,3,5,,,,inconclusive,inconclusive agonist,29.17089009,39.15133828,active antagonist,25.50447264,-67.5887323,inactive,,0,active antagonist,21.87508156,-101.7847475,inactive,Alfa Aesar
144210636,NCGC00254226-01,3,5,,,,inconclusive,active agonist,29.73239419,42.00770231,active antagonist,16.71975395,-83.4776986,inactive,,0,active antagonist,18.05357502,-102.3934341,inactive,SIGMA
144209910,NCGC00260260-01,3,5,,,,inconclusive,active agonist,31.09604463,42.06179241,active antagonist,21.18548857,-80.2132284,inactive,,0,active antagonist,22.87556434,-104.3957904,inactive,Io-li-tec
144208441,NCGC00258795-01,3,5,,,,inconclusive,active agonist,31.09982878,54.85401324,active antagonist,27.71775157,-91.68263184,inactive,,0,active antagonist,29.92893968,-108.7854734,inactive,SigmaAldrich
144208726,NCGC00259078-01,3,5,,,,inconclusive,active agonist,31.43692587,26.27139763,active antagonist,35.27281097,-83.10160396,inactive,,0,active antagonist,36.93516734,-107.8105601,inactive,Alfa Aesar
144210410,NCGC00254009-01,3,5,,,,inconclusive,active agonist,32.10430074,38.00913535,active antagonist,20.25644434,-76.91792656,inactive,,0,active antagonist,21.04892313,-95.70280992,inactive,SIGMA
144211780,NCGC00255647-01,3,5,,,,inconclusive,active agonist,32.10430074,26.59621538,active antagonist,16.71975395,-74.81426726,inactive,,0,active antagonist,32.10430074,-100.0604131,inactive,LightBiologicals
144212925,NCGC00256632-01,3,5,,,,inconclusive,active agonist,32.10822872,28.62001719,active antagonist,19.49618701,-90.67261158,inactive,,0,active antagonist,20.25892273,-106.3226783,inactive,SIGMA
144208850,NCGC00259201-01,3,5,,,,inconclusive,active agonist,32.21431426,20.48677578,active antagonist,18.11544017,-68.93886923,inactive,,0,active antagonist,20.32585818,-96.51722413,inconclusive,SigmaAldrich
144212799,NCGC00256738-01,3,5,,,,inconclusive,active agonist,32.72627301,39.90203305,active antagonist,16.09026567,-96.98751494,inactive,,0,active antagonist,1.490149639,-73.17654789,inactive,LightBiologicals
144211337,NCGC00254922-01,3,5,,,,inconclusive,active agonist,32.72627301,37.02727358,active antagonist,20.25644434,-76.83662054,inactive,,0,active antagonist,23.61728019,-96.9859278,inactive,LightBiologicals
144213674,NCGC00257360-01,3,5,,,,inconclusive,active agonist,32.73027701,32.04633256,active antagonist,17.37599492,-79.50414044,inactive,,0,active antagonist,16.72179962,-92.88153808,inactive,TCI
144212558,NCGC00255906-01,3,5,,,,inconclusive,active agonist,33.36029497,37.72679433,active antagonist,17.37386926,-94.38642782,inactive,,0,active antagonist,2.753572711,-93.73411457,inactive,LightBiologicals
144213861,NCGC00257372-01,3,5,,,,inconclusive,active agonist,33.36029497,29.28413495,active antagonist,26.49902421,-83.04652485,inactive,,0,active antagonist,25.99540267,-107.851714,inactive,LightBiologicals
144207895,NCGC00258251-01,3,5,,,,inconclusive,active agonist,33.51954069,37.83084934,active antagonist,18.13975395,-81.01155022,inactive,,0,active antagonist,20.35313869,-90.60725841,inactive,Io-li-tec
144213240,NCGC00256347-01,3,5,,,,inconclusive,active agonist,34.66542659,40.56295693,active antagonist,20.25644434,-77.6456,inactive,,0,active antagonist,20.25644434,-101.7548797,inactive,SIGMA
144209523,NCGC00259874-01,3,5,,,,inconclusive,active agonist,35.46430857,40.58996135,active antagonist,23.25188487,-73.16134786,inactive,,0,active antagonist,24.16155214,-106.9507914,inconclusive,Pfaltz-Bauer
144208220,NCGC00258575-01,3,5,,,,inconclusive,active agonist,35.95111398,46.17696688,active antagonist,15.16045906,-81.79503759,inactive,,0,active antagonist,15.75357116,-95.69002982,inactive,Pfaltz-Bauer
144213959,NCGC00257332-01,3,5,,,,inconclusive,active agonist,36.24861153,29.75484077,active antagonist,36.24861153,-93.54894342,inactive,,0,active antagonist,36.24861153,-110.2415362,inactive,SIGMA
144212381,NCGC00255770-01,3,5,,,,inconclusive,active agonist,36.71948225,39.88593427,active antagonist,24.54124262,-81.38305462,inactive,,0,active antagonist,40.41692003,-106.8096929,inactive,Acros
144207362,NCGC00257718-01,3,5,,,,inconclusive,active agonist,38.39611095,38.92331125,active antagonist,17.82189596,-80.38551311,inactive,,0,active antagonist,19.99649616,-98.16319072,inactive,Interchem
144209207,NCGC00259558-01,3,5,,,,inconclusive,active agonist,38.68595524,37.57311917,active antagonist,33.18078512,-91.7213868,inactive,,0,active antagonist,34.4788939,-121.2347048,inactive,Cytec
144213703,NCGC00257500-01,3,5,,,,inconclusive,active agonist,38.74777221,40.04806499,active antagonist,13.23061622,-87.18428652,inactive,,0,inconclusive antagonist,10.92060598,-91.77842275,inactive,SIGMA
144209268,NCGC00259619-01,3,5,,,,inconclusive,active agonist,38.85718106,43.00738638,active antagonist,33.3276448,-87.6155412,inactive,,0,active antagonist,30.86535604,-110.7119278,inactive,SigmaAldrich
144212515,NCGC00255776-01,3,5,,,,inconclusive,active agonist,38.89524836,37.77976203,active antagonist,22.72810437,-79.08547907,inactive,,0,active antagonist,24.54124262,-89.25721579,inactive,Enamine
144210809,NCGC00254443-01,3,5,,,,inconclusive,inconclusive agonist,38.89524836,28.67664159,active antagonist,20.25644434,-66.55452912,inactive,,0,active antagonist,7.760622329,-91.23065143,inactive,LightBiologicals
144207969,NCGC00258325-01,3,5,,,,inconclusive,active agonist,39.18217392,30.74486981,active antagonist,17.50203419,-88.1011707,inactive,,0,inconclusive antagonist,51.25723735,-109.7873955,inactive,SIGMA
144209922,NCGC00260272-01,3,5,,,,inconclusive,active agonist,40.25699855,20.24978427,active antagonist,25.4004489,-74.46022722,inactive,,0,active antagonist,63.80304296,-92.35894918,inactive,SIGMA
144210733,NCGC00254538-01,3,5,,,,inconclusive,active agonist,41.19993672,49.80987904,active antagonist,23.61728019,-90.49569333,inactive,,0,active antagonist,21.87240551,-82.4891354,inactive,LightBiologicals
144213972,NCGC00164127-03,3,5,,,,inconclusive,active agonist,41.19993672,38.31377751,active antagonist,43.993887,-87.21449782,inactive,,0,active antagonist,44.1306577,-111.1030187,inactive,SIGMA
144210550,NCGC00254210-01,3,5,,,,inconclusive,active agonist,41.80736509,25.7795394,inconclusive antagonist,43.44296556,-62.80131909,inactive,,0,active antagonist,48.74380907,-69.51436614,inactive,Pharma
144211375,NCGC00254960-01,3,5,,,,inconclusive,active agonist,43.22504041,29.332147,active antagonist,30.60098514,-84.83055749,inactive,,0,inconclusive antagonist,43.22504041,-122.3161422,inconclusive,SIGMA
144211841,NCGC00255488-01,3,5,,,,inconclusive,active agonist,43.64118645,39.06482294,active antagonist,29.73239419,-87.00893645,inactive,,0,active antagonist,36.02161789,-111.2291944,inactive,LightBiologicals
144208909,NCGC00259260-01,3,5,,,,inconclusive,active agonist,43.87622794,39.06318059,active antagonist,17.46744096,-66.46284186,inactive,,0,inactive,,0,inactive,Sensient
144207293,NCGC00257649-01,3,5,,,,inconclusive,active agonist,44.60964755,32.97518838,inconclusive antagonist,44.60964755,-94.13455711,inactive,,0,active antagonist,30.39219906,-114.5539083,inactive,SIGMA
144207527,NCGC00257883-01,3,5,,,,inconclusive,active agonist,44.89394653,20.97963092,active antagonist,35.6605293,-73.88436298,inactive,,0,active antagonist,14.19671242,-96.43204669,inactive,SigmaAldrich
144212519,NCGC00255218-01,3,5,,,,inconclusive,active agonist,45.32457244,23.2607956,active antagonist,41.97593532,-86.25667864,inactive,,0,active antagonist,43.61813065,-90.65408349,inactive,LightBiologicals
144211011,NCGC00254602-01,3,5,,,,inconclusive,active agonist,47.01314751,26.4973635,active antagonist,25.44208276,-79.65937439,inactive,,0,active antagonist,28.54648637,-108.5355969,inactive,Chemservice
144209686,NCGC00260037-01,3,5,,,,inconclusive,active agonist,47.07654955,28.52564972,active antagonist,43.59847423,-91.35781906,inactive,,0,active antagonist,32.0728799,-93.96488465,inactive,Rohm and Haas
144212616,NCGC00255644-01,3,5,,,,inconclusive,active agonist,47.12266915,24.98698336,active antagonist,36.02161789,-87.61651702,inactive,,0,active antagonist,27.53572711,-102.5378307,inactive,SIGMA
144210893,NCGC00254520-01,3,5,,,,inconclusive,active agonist,47.12266915,23.70797994,active antagonist,36.71948225,-76.02194268,inactive,,0,active antagonist,43.64118645,-105.4119937,inactive,LightBiologicals
144206452,NCGC00247733-01,3,5,,,,inconclusive,active agonist,48.64288243,38.12801166,active antagonist,43.3530146,-88.22476583,inactive,,0,active antagonist,48.64288243,-116.5543364,inactive,RTI
144211183,NCGC00254770-01,3,5,,,,inconclusive,inconclusive agonist,48.9422536,58.43758302,inconclusive antagonist,24.52923269,-71.78782956,inactive,,0,inconclusive antagonist,30.88047436,-107.3460907,inactive,SIGMA
144211987,NCGC00256308-01,3,5,,,,inconclusive,inconclusive agonist,48.96621656,40.0781651,active antagonist,41.19993672,-77.80533064,inactive,,0,inconclusive antagonist,24.54124262,-86.36465896,inactive,SIGMA
144210807,NCGC00254467-01,3,5,,,,inconclusive,active agonist,48.96621656,36.17580661,active antagonist,43.64118645,-80.81316232,inactive,,0,active antagonist,43.64118645,-122.7656489,inactive,Enamine
144213717,NCGC00257240-01,3,5,,,,inconclusive,active agonist,48.96621656,28.5607873,active antagonist,28.61298815,-90.45479552,inactive,,0,active antagonist,37.4308666,-102.6516604,inactive,Chemos
144210434,NCGC00254167-01,3,5,,,,inconclusive,active agonist,48.96621656,27.62013631,active antagonist,32.72627301,-83.43701524,inactive,,0,active antagonist,43.64118645,-118.4813037,inactive,SIGMA
144207417,NCGC00257773-01,3,5,,,,inconclusive,active agonist,48.98419,22.88737765,active antagonist,40.7432746,-87.54430069,inactive,,0,active antagonist,33.37254013,-114.3436747,inactive,SIGMA
144208657,NCGC00259010-01,3,5,,,,inconclusive,active agonist,49.07407384,39.45922074,active antagonist,7.203088952,-70.69851615,inactive,,0,inconclusive antagonist,46.32891315,-109.525084,inconclusive,SIGMA
144214040,NCGC00159417-06,3,5,,,,inconclusive,active agonist,49.16620267,46.87303555,active antagonist,44.79097086,-93.07081755,inactive,,0,active antagonist,46.02173242,-112.0973606,inconclusive,SIGMA
144210594,NCGC00254000-01,3,5,,,,inconclusive,active agonist,49.39026416,68.39570236,active antagonist,45.74124856,-97.04196911,inactive,,0,active antagonist,44.01911927,-116.4464774,inactive,SIGMA
144212057,NCGC00255310-01,3,5,,,,inconclusive,active agonist,49.50344671,51.02293949,inconclusive antagonist,45.84606903,-116.2406881,inactive,,0,active antagonist,51.44013551,-122.7305323,inactive,Sigma DiscoveryCPR
144212396,NCGC00255704-01,3,5,,,,inconclusive,inconclusive agonist,49.8396561,23.39721982,active antagonist,46.15743896,-83.04709877,inactive,,0,active antagonist,44.41964026,-100.264561,inactive,Acros
144212192,NCGC00255219-01,3,5,,,,inconclusive,active agonist,50.00914194,42.83941414,inconclusive antagonist,44.57069467,-97.57199437,inactive,,0,active antagonist,44.57069467,-122.6364839,inactive,LightBiologicals
144211225,NCGC00254812-01,3,5,,,,inconclusive,inconclusive agonist,50.12814641,29.65296958,active antagonist,42.17757885,-90.97564754,inactive,,0,active antagonist,37.59080672,-101.3621256,inactive,SIGMA
144207746,NCGC00258102-01,3,5,,,,inconclusive,active agonist,50.1606035,28.02506897,active antagonist,48.27208827,-90.27579231,inactive,,0,inconclusive antagonist,54.16217387,-126.3822006,inactive,Interchem
144207759,NCGC00258115-01,3,5,,,,inconclusive,active agonist,50.17302488,27.20799238,active antagonist,43.03319763,-92.00667617,inactive,,0,active antagonist,41.41302476,-123.4212494,inactive,SIGMA
144210790,NCGC00254244-01,3,5,,,,inconclusive,active agonist,50.36259296,31.50618721,active antagonist,48.46647284,-92.17505681,inactive,,0,inconclusive antagonist,44.88570812,-111.3446456,inactive,SanofisAventis
144208602,NCGC00258955-01,3,5,,,,inconclusive,active agonist,50.40912825,22.89029479,active antagonist,38.53386043,-93.95152408,inactive,,0,active antagonist,38.53386043,-114.9643162,inactive,SigmaAldrich
144210532,NCGC00254209-01,3,5,,,,inconclusive,inconclusive agonist,50.68740201,20.83887105,inconclusive antagonist,50.68740201,-88.17082793,inactive,,0,active antagonist,37.28779472,-119.2070675,inactive,Pharma
144211562,NCGC00255289-01,3,5,,,,inconclusive,active agonist,51.49881809,28.85695589,active antagonist,45.89836994,-96.61396422,inactive,,0,inconclusive antagonist,44.17032513,-135.9790133,inactive,Toronto Research
144210989,NCGC00254580-01,3,5,,,,inconclusive,active agonist,51.8676473,36.45520566,active antagonist,45.34853014,-95.38539029,inactive,,0,active antagonist,57.09041697,-114.3259258,inactive,SIGMA
144211518,NCGC00255098-01,3,5,,,,inconclusive,inconclusive agonist,51.8676473,20.92810862,active antagonist,48.96621656,-81.57292177,inactive,,0,active antagonist,51.8676473,-111.07553,inactive,LightBiologicals
144213569,NCGC00257208-01,3,5,,,,inconclusive,inconclusive agonist,51.87399323,22.2788399,active antagonist,21.87508156,-70.64249038,inactive,,0,inconclusive antagonist,48.9722075,-129.36067,inactive,SIGMA
144213493,NCGC00257050-01,3,5,,,,inconclusive,active agonist,52.15813991,20.48252518,active antagonist,52.15813991,-63.21781756,inactive,,0,inactive,,0,inactive,LightBiologicals
144211763,NCGC00255508-01,3,5,,,,inconclusive,active agonist,52.5556867,35.7016717,active antagonist,43.37968379,-99.24146997,inactive,,0,active antagonist,30.71046427,-114.1804993,inactive,SIGMA
