SPOT	Gene Symbol	0h	0.5h	3h	6h	12h
483	C20orf18	-0.243	0.096	-0.214	0.522	0.905
484	BAT4	-0.368	0.221	-0.206	-0.016	0.226
485	MYO5C	-0.128	-0.2	-0.286	-0.171	-0.09
486	FLJ13725	-0.048	0.063	-0.109	0.255	0.172
487	NFIA	-0.094	0.329	0.22	-0.11	-0.075
488		-0.434	-0.442	-0.301	-0.919	-0.574
489		0.041	0.829	0.693	0.481	0.543
490	FLJ10618	-0.238	0.353	0.023	0.081	0.15
491	DPP7	-0.069	0.152	-0.896	-0.025	-0.109
492	KIFC3	-0.64	-0.116	-0.866	-1.053	-0.509
493	LOC90826	-0.4	0.023	-0.368	-0.272	-0.423
494		-0.629	-0.197	-0.174	-0.483	-0.26
495	CYLD	0.107	0.124	0.06	0.132	-0.168
496		-0.501	-0.152	0.036	0.196	0.084
497		-0.286	0.152	-0.114	-0.124	0.001
498		-0.112	0.803	1.07	1.383	0.888
499	C1orf6	0.031	0.012	-0.003	-0.118	-0.106
500		-0.728	0.356	-0.448	-0.519	0.055
501		-0.284	0.059	-0.209	0.02	-0.139
502		-0.826	0.464	0.035	0.302	0.413
503	KCNMB4	-1.417	-0.169	-0.111	-0.176	0.041
504		-0.389	0.349	-0.082	-0.307	0.029
505		-0.505	0.758	1.405	0.031	-0.012
506	GPRK2L	-0.695	0.008	-0.197	0.186	0.115
507		-0.149	-0.305	0.117	-0.383	0.252
508	FTS	-0.174	0.302	0.121	0.003	0.129
509	C21orf80	-0.347	0.191	0.205	-0.038	0.374
510	DKFZP434I216	-0.005	-0.031	-0.496	-0.24	0.07
511	PDE7A	-0.02	0.312	0.405	0.477	0.574
512		-0.275	0.201	0.107	-0.567	-0.028
513		-0.032	0.294	-0.081	0.1	0.266
514		0.086	0.515	0.432	0.258	0.494
515		-0.334	-0.233	-0.17	-0.312	-0.143
516		-0.848	0.126	-0.021	-0.264	0.125
517	LOC144402	-1.633	-0.355	-0.416	-0.912	-0.156
518		-1.355	0.287	-0.241	-0.317	0.463
519	P38IP	-0.869	0.782	0.82	0.468	0.857
520		-1.709	-0.359	-0.301	-0.569	0.077
521		-1.657	-0.385	-0.25	-0.64	-0.246
522		-1.063	0.054	-0.187	-0.23	-0.018
523		-0.604	0.022	-0.129	-0.346	-0.33
524	FLJ30596	0.129	0.258	-0.277	-0.65	-0.303
525	MGC16169	-1.386	0.975	0.522	0.773	1.035
526	DKFZp547I048	-1.552	-0.189	-0.28	-0.259	-0.398
527		-0.771	1.01	0.613	0.602	1.175
528	H-L(3)MBT	-1.295	0.145	0.241	-0.216	0.684
529		-0.114	-0.106	-0.374	-0.317	-0.369
530		-0.108	-0.044	-0.227	-0.433	-0.562
531	COL8A1	-0.588	-0.021	-0.168	-0.255	-0.359
532	RPS4X	-0.076	-0.254	-0.246	-0.257	-0.708
533	KIAA0404	-0.248	0.111	-0.731	-0.237	-0.103
534	UBA52	0.091	-0.139	-0.541	-0.495	-0.458
535	RUNX2	-0.07	0.651	-0.159	0.088	0.23
536	TFIP11	-0.245	0.196	-0.252	0.035	-0.037
537	PLTP	0.057	-0.109	-0.598	-0.176	-0.137
538	KIAA0196	0.115	0.354	-0.022	0.021	-0.005
539	KIAA0368	-0.097	0.111	0.158	0.09	-0.093
540	MAPRE1	-0.121	1.254	0.364	0.534	0.035
541	UBE2E1	0.164	-0.172	-0.103	-0.207	-0.076
542	PFN2	-0.483	0.434	0.019	-0.268	0.108
543	TRIP4	-0.145	0.112	0.051	0.242	0.19
544	TCERG1	0.225	0.361	-0.202	-0.335	-0.431
545	MMP11	-0.395	-0.102	-0.386	-0.221	-0.264
546	CES1	-0.051	-0.216	-0.478	-0.474	-0.603
547	XRCC5	0.282	0.096	0.107	0.001	-0.275
548	KIAA1701	-0.158	0.205	-0.152	-0.15	-0.223
549	DCX	-0.779	-0.021	-0.216	-0.026	0.33
550	GAS7	0.453	0.215	-0.193	0.1	0.244
551	NRXN1	-0.665	0.146	-0.124	-0.139	0.088
552	RALGDS	0.054	0.37	-0.283	0.096	0.327
553		-0.807	-0.009	-0.065	-0.388	-0.025
554		-0.56	-0.096	-0.75	-0.793	-0.688
555		-0.976	0.517	0.117	0	0.183
556		-0.161	0.651	0.943	0.835	1.022
557	SSBP2	0.004	0.68	0.182	0.463	0.504
558		-0.282	0.887	-0.013	0.223	0.326
559		-0.5	0.115	0.047	-0.34	0.112
560	EHM2	-0.403	0.675	0.161	0.144	0.462
561		-0.69	-0.091	0.094	-0.181	-0.041
562	CYP3A7	-0.515	-0.244	-0.244	-0.496	-0.117
563		-0.293	0.091	0.17	-0.175	-0.012
564		-0.552	-0.031	0.096	-0.033	0.187
565	PPP1R15B	0.294	0.378	0.617	0.678	0.76
566	FLJ31208	-0.236	0.172	-0.087	-0.341	-0.115
567	CABC1	-0.278	0.1	-0.377	-0.267	-0.123
568	ACTR8	-0.066	0.097	-0.153	0.074	-0.166
569		-0.518	0.085	-0.257	-0.353	0.196
570		-0.838	0.105	0.056	-0.474	0.219
571	FLJ20085	-0.24	0.071	-0.406	-0.389	-0.624
572	TIMM22	0.088	0.345	-0.125	0.026	-0.262
573	FAIM2	-0.415	0.215	-0.091	0.009	0.207
574		-0.742	0.877	0.397	0.306	0.425
575	MDS032	-0.105	0.039	-0.533	-0.149	-0.285
576	PDZD2	-1.016	-0.363	-0.058	-0.305	-0.053
577	PPARBP	0.478	0.875	0.415	0.5	0.397
578		-0.474	-0.023	-0.524	-1.157	-0.181
579	CD53	-0.61	0.04	0.087	-0.225	0.36
580	FLJ10980	0.034	0.247	-0.308	0.038	0.28
581	CSPG2	-0.622	-0.123	-0.289	-0.312	0.171
582	CLDN4	0.235	0.531	0.89	1.19	1.538
583	IRX3	0.011	0.476	0.61	0.979	0.761
584		-0.363	0.336	0.178	0.034	0.35
585	COL3A1	-1.188	0.047	-0.044	-0.26	-0.018
586		-1.014	0.091	0.038	-0.534	-0.021
587	C1R	-0.728	-0.002	-0.365	-0.217	-0.217
588	TPM1	-0.264	0.357	0.719	1.241	1.325
589		-0.096	-0.064	-0.252	-0.407	-0.233
590		-0.936	-0.14	-0.281	-0.381	-0.22
591		-0.445	-0.184	-0.127	-0.29	-0.071
592		-0.494	-0.082	-0.286	-0.521	-0.197
593		0.084	0.288	0.155	-0.075	0.174
594		-1.064	-0.053	-0.145	-0.286	-0.482
595	TINAG	-0.524	0.027	0.065	-0.318	-0.578
596		-0.892	-0.019	-0.01	-0.295	-0.469
597	HLALS	-0.493	0.112	-0.018	-0.027	0.289
598		-0.588	0.096	0.405	-0.002	0.174
599		-0.646	-0.037	-0.095	-0.128	-0.19
600		-0.342	0.163	-0.099	-0.246	-0.099
601		-1.13	0.022	-0.256	-0.146	0.012
602		-0.446	-0.047	-0.233	-0.162	-0.249
603		-1.505	0.086	-0.129	-0.097	0.054
604		-0.211	-0.181	-0.091	-0.069	0.01
605		-1.023	-0.018	0.015	-0.248	0.097
606		-0.347	-0.563	-0.431	-0.519	-0.241
607		-0.422	-0.004	0.235	0.228	-0.069
608		-0.798	0.073	0.017	-0.246	0.093
609		-0.685	-1.011	-0.178	-0.244	0.225
610	LOC148137	-0.488	0.069	-0.168	-0.596	0.312
611		-0.372	-0.21	-0.152	-0.374	-0.014
612		-0.706	-0.004	-0.205	-0.172	-1.308
613		-0.904	-0.196	-0.198	-0.133	-0.578
614	GRM8	-1.707	-0.261	-0.414	-0.708	-0.169
615		-0.475	0.045	-0.159	-0.521	-0.233
616		-0.497	0.586	0.373	-0.071	-0.091
617		-0.795	-0.003	-0.035	-0.4	-0.014
618		-0.766	-0.344	0.138	-0.556	-0.113
619		-0.232	0.245	0.175	-0.286	-0.215
620	DLAD	-0.023	0.182	-0.097	-0.457	-0.26
621	CPNE2	-0.696	0.335	-0.022	-0.28	-0.253
622		0.299	-0.233	-0.371	-0.213	-0.131
623		-0.394	-0.374	-0.105	-0.36	0.124
624	FLJ39155	-0.253	-0.124	-0.188	0.158	-0.079
625		-0.441	0.059	-0.061	-0.285	0.493
626		-0.409	0.412	-0.036	-0.076	0.251
627		-0.922	0.096	0.07	-0.861	-0.328
628		-0.327	0.039	-0.282	-0.401	-0.389
629		-0.806	0.021	-0.015	-0.428	-0.336
630		-0.603	0.073	-0.401	-0.452	-0.075
631		-0.67	-0.348	-0.063	-0.562	-0.313
632		-0.77	0.434	0.194	-0.285	0.007
633	PTCH	-0.51	-0.142	-0.479	-0.551	0.192
634	PRKCBP1	-0.166	0.433	0.123	-0.044	0.662
635		-0.92	-0.258	-0.03	-0.112	0.183
636	GM2A	0.329	1.261	0.567	0.431	0.691
637		-0.222	1.148	0.956	0.728	1.483
638		-0.84	0.069	0.124	-0.226	-0.091
639		-0.755	0.443	4.858		3.313
640		-0.017	0.13	-0.107	0.208	0.22
641		-0.419	0.051	-0.167	-0.063	0.197
642	SCAMP-4	-0.072	-0.092	-0.816	-0.282	-0.094
643		-0.465	-0.31	-0.048	-0.352	0.11
644		-0.852	0.12	0.062	-0.477	0.136
645	ZNF257	2.237	1.199	1.036	-0.256	1.147
646	ID4	-0.021	0.374	0.219	-0.108	0.208
647		-0.066	-0.159	-0.698	-0.5	-0.801
648	ADRA2B	-0.457	-0.853	0.05	0.008	0.071
649		-0.133	0.086	-0.151	0.501	0.537
650	ERF	-0.075	0.074	-0.478	-0.119	-0.064
651		0.269	-0.267	-0.49	-0.488	-0.314
652	MUC13	-0.005	-0.239	-0.123	0.423	0.805
653	KITLG	-0.393	0.062	-0.247	-0.488	0.326
654	KITLG	-0.401	0.251	-0.072	-0.471	-0.096
655		-1.387	0.069	-0.149	-0.537	-0.361
656		-0.399	-0.205	-0.185	-0.573	-0.033
657		-0.451	-0.181	-0.292	-0.63	-0.137
658		-0.01	0.136	-0.09	-0.447	0.088
659		-0.173	-0.083	-0.081	-0.359	0.091
660		0.012	0.044	-0.072	0.21	0.29
661		-0.473	0.354	0.84	0.122	1.385
662		-0.444	0.05	-0.04	-0.246	0.132
663		-0.466	0.213	-0.192	-0.387	0.07
664		-0.061	0.026	0	0.489	0.412
665	TRG@	-0.861	-0.171	-0.055	-0.443	0.402
666		0.109	-0.193	-0.007	-0.262	0.019
667		-0.144	-0.056	-0.124	0.239	-0.127
668		-0.678	-0.143	0.171	0.134	0.227
669		-0.394	-0.498	-0.555	-0.957	-0.404
670		-0.179	0.064	-0.539	-0.131	-0.23
671		-0.198	-0.227	-0.212	-0.394	0.166
672	ANXA4	0.356	0.066	0.043	-0.021	-0.042
673		-0.373	-0.015	-0.072	-0.473	0
674		-0.1	-0.273	-0.261	-0.549	-0.303
675		-0.62	-0.106	-0.342	-0.408	0.091
676	KLK3	1	0.217	0.231	0.258	0.464
677		-0.346	-0.023	-0.138	-0.601	-0.109
678		-0.232	-0.159	-0.307	-0.491	-0.376
679		-0.388	-0.253	-0.229	-0.2	-0.139
680		-0.21	0.151	0.314	-0.321	-0.055
681	SLC21A12	0.084	0.03	-0.371	0.384	1.04
682	REG-IV	0.069	-1.674	-1.172	-0.844	-0.318
683		-0.094	-0.18	0.056	-0.219	-0.077
684		-0.049	0.04	-0.04	0.043	0.066
685		-0.711	-0.147	-0.23	-0.776	-0.248
686		-0.158	-0.049	0.077	-0.389	0.053
687		-0.149	0.431	-0.058	-0.55	0.193
688		-0.177	-0.362	0.051	-0.412	0.074
689		-0.39	0.076	-0.09	-0.341	0.049
690	PAX2	-0.458	0.232	-0.128	-0.064	0.444
691	LENG4	0.394	1.083	0.5	0.868	1.181
692		-0.743	0.402	0.031	0.081	0.231
693		0.115	0.498	0.752	0.432	0.702
694		-0.933	-0.138	-0.329	-0.179	0.098
695	YWHAZ	0.846	1.065	0.922	1.05	1.327
696		0.428	0.43	0.53	-0.165	0.638
697	SLC38A5	0.036	0.132	0.117	0.033	0.316
698	ZNF339	0.226	0.267	-0.48	-0.044	-0.243
699		-0.084	0.446	0.326	0.042	0.35
700		-0.662	0.082	0.04	-0.353	0.405
701		-0.222	0.011	0.087	-0.12	-0.101
702		0.132	0.773	0.48	0.156	0.214
703		-0.045	-0.22	0.224	0.501	0.937
704	EIF3S5	0	0.024	-0.363	-0.286	-0.356
705	RPS3	-0.019	-0.128	-0.503	-0.46	-0.53
706	FLNB	-0.224	0.06	-0.072	-0.134	-0.251
707		-0.119	-0.162	-0.777	-0.434	-0.232
708		-0.275	-0.135	0.096	-0.388	-0.339
709		-0.433	0.156	0.257	-0.158	-0.119
710		-0.169	-0.019	-0.203	-0.197	-0.109
711		-0.219	0.112	0.006	-0.579	0.047
712	TUBB4	0.206	0.341	-0.487	-0.504	0.049
713	CDH24	0.097	-0.028	-0.635	-0.31	-0.173
714	JJAZ1	0.084	0.112	-0.022	-0.361	-0.004
715		-0.218	0.107	0.212	-0.275	0.159
716		-0.311	0.459	0.144	-0.317	0.358
717		-0.087	0.022	0.133	-0.179	0.016
718		-0.12	0.189	0.032	-0.513	0.369
719		0.035	0.059	-0.194	-0.276	0.135
720		-0.054	0.287	0.094	-0.341	0.167
721		-0.179	-0.152	-0.191	-0.464	-0.014
722		-0.87	0.37	-0.448	-0.332	-0.218
723	HSA277841	-0.436	-0.149	-0.295	-0.171	-0.202
724		-0.653	-0.256	-0.289	-0.62	-0.253
725		-0.574	-0.302	-0.611	-0.761	-0.441
726		-0.75	-0.505	-0.359	-0.797	-0.406
727	GDEP	-0.119	0.037	0.077	-0.358	0.4
728		-0.346	0.058	-0.065	-0.514	-0.052
729		-0.63	-0.248	-0.024	-0.217	-0.004
730		-0.683	0.103	-0.023	-0.65	-0.03
731		-0.431	-0.16	0.085	-0.228	-0.096
732		-0.139	-0.266	-0.296	-0.622	-0.069
733	KLK3	0.111	-0.052	-0.155	-0.037	-0.299
734		0.027	0.275	-0.634	0.137	0.064
735		0.403	0.297	-0.366	0.015	0.237
736		-0.386	0.366	0.121	-0.322	-0.044
737	PSCA	0.076	0.076	-0.268	-0.292	0.172
738	MMP23B	0.078	0.062	-0.402	-0.386	0.175
739		1.383	1.379	0.562	-0.602	1.258
740		1.255	1	-0.309	0.249	1.261
741		1.656	1.095	0.252	0.108	1.221
742		2.358	0.476	0.81	0.424	1.103
743		0.773	0.199	0.599	0.434	0.459
744		2.483	-0.238	0.579	0.686	0.925
745		0	-0.263		0.348	3.807
746			-0.585			1.115
747			-0.766	-0.737		0.943
748				2.087		-0.138
749		1.893		0.913	-0.632	
750			-1.954	-2.939	0.17	1.459
751			2			
752						
753						
754		1.737			0	
755				0.138	-2.503	-1.585
756					-0.652	
757	SPRR1B	-1.339	0.095	-0.022	1.017	1.159
758	CCL4	-1.731	0.295	1.321	2.149	1.4
759	SSB	0.031	-0.162	-0.528	-0.576	-0.543
760	SHBG	-0.79	-0.002	-0.294	-0.224	-0.354
761	SELE	-0.833	0.268	0.086	-0.048	0.059
762	STS	0.17	0.241	0.302	0.41	0.354
763	RAB4A	0.337	0.538	0.104	0.392	0.308
764	RANBP1	-0.254	0.075	-0.324	-0.472	-0.89
765	PKLR	-0.271	0.357	-0.175	0.076	-0.065
766	TYK2	-0.319	0.039	-0.402	-0.024	0.113
767	PTPRG	-1.676	0.031	-0.439	0.4	-0.815
768	PTPRA	-0.419	-0.002	-0.31	0.621	-0.009
769	PIGB	-0.748	0.039	-0.356	-0.329	-0.18
770	ARHGEF16	-0.347	0.2	-0.882	0.123	0.279
771	MSX2	-0.059	0.17	-0.414	-0.364	-0.331
772	LZTR1	-0.15	0.433	-0.319	0.404	0.605
773	HERC2	-1.516	0.808	0.204	0.216	0.753
774	C6orf32	-1.792	-0.202	-0.362	-0.56	0.667
775	WASF1	-0.65	-0.108	0.179	0.102	0.358
776	KIAA0265	-0.774	1.467	0.703	1.036	1.002
777	UGTREL7	-0.354	0.853	0.188	0.093	0.354
778	KIAA0254	-0.14	0.238	-0.037	0.15	0.641
779	C1orf16	-0.757	0.927	0.673	0.316	0.741
780	FLJ13291	-0.076	0.163	-0.011	0	0.139
781	SQLE	0.164	0.019	-0.245	0.18	0.575
782	MRPS12	0.006	-0.025	-0.708	-0.475	-0.691
783	TCF7L2	-0.138	0.537	0.036	0.249	0.454
784	DPYS	-0.445	0.212	-0.005	-0.047	0.21
785	SCAP1	-1.618	-0.032	-0.432	-0.667	-0.649
786	TMSNB	-1.434	-0.151	-0.625	-0.414	-0.721
787	DDX11	-0.387	0.164	-0.419	-0.473	-0.46
788	SNTB1	-1.394	0.198	-0.617	-0.416	-0.708
789	TEB4	-0.346	0.145	-0.175	-0.161	-0.413
790	RAC3	-0.265	0.107	-0.229	-0.056	-0.185
791	P2RX4	-0.253	0.207	0.207	0.704	0.37
792	NDUFS4	-0.204	0.057	-0.272	-0.139	-0.361
793	CRHR1	-1.474	0.125	-0.522	-0.335	-0.617
794	CLPS	-1.436	0.04	-0.407	-0.268	-0.554
795	CBLN1	-1.615	0.139	-0.472	-0.233	-0.562
796		-0.104	-0.16	-0.196	-0.527	-0.507
797	CD8A	-0.367	-0.055	0.055	0.246	0.109
798	CD48	0.604	0.52	0.444	0.642	0.577
799	POLR2J2	0.137	0.641	0.235	0.025	0.366
800	APOB	-1.329	0.557	-0.253	0.085	-0.4
801	ALDH7A1	0.196	0.079	-0.05	-0.081	-0.289
802	ANXA11	0.15	-0.019	-0.243	-0.056	0.187
803	ANXA7	0.201	0.23	0.247	0.249	0.375
804	ANXA1	-0.277	0.12	-0.229	-0.257	-0.271
805	IGFBP6	-0.853	-0.21	-0.866	-0.106	-0.156
806	IGF2	-0.518	0.007	-0.168	-0.022	0.024
807	INPPL1	-0.927	1.017	-0.001	0.195	0.868
808	IGHM	-0.256	-0.057	-0.177	-0.033	-0.242
809	MCL1	0.32	0.813	0.639	0.94	0.792
810	NR4A2	-0.101	0.136	-0.029	0.145	0.057
811	IKBKG	-0.488	-0.209	-0.638	-0.727	-0.343
812	NCOR2	-0.124	0.266	-0.771	-0.139	0.267
813	STAM	-0.382	0.233	0.071	0.19	0.027
814	SPTLC2	-0.68	0.295	-0.286	-0.057	-0.258
815	SLN	-0.665	0.077	-0.359	-0.108	-0.697
816	RPL28	0.054	-0.172	-0.633	-0.298	-0.526
817		-0.129	0.106	-0.265	0.044	-0.322
818	SLC12A4	-0.873	1.58	0.51	0.922	0.857
819	HRI	0.308	0.153	0.12	0.084	-0.149
820		-0.241	-0.034	-0.283	-0.387	0.322
821	PWP1	0.002	0.157	-0.179	-0.254	
822	CUL1	0.073	0.258	0.087	0.002	-0.128
823	PMSCL1	-0.225	0.314	-0.331	-0.387	-0.708
824	HIBCH	-0.93	0.038	-0.371	-0.206	-0.496
825	TPD52	-0.274	0.217	-0.175	-0.054	0.066
826	P84	-0.293	0.078	-0.131	-0.103	-0.393
827	HRIHFB2206	-0.064	0.157	-0.732	-0.345	-0.499
828	SEC13L1	0.04	-0.117	-0.455	-0.162	-0.215
829	JDP2	0.267	0.068	-0.169	0.095	0.306
830	LYN	0.043	0.596	0.29	0.428	0.37
831	REL	-0.106	0.677	0.248	0.569	0.198
832	MKRN2	0.063	0.074	-0.109	0.05	-0.068
833	UROD	-0.335	-0.08	-0.44	-0.347	-0.532
834	THBS2	-0.262	0.008	-0.076	-0.15	-0.263
835	LYSAL1	-0.127	0.286	-0.192	0.041	-0.005
836	HCDI	0.049	0.189	-0.175	0.18	0.258
837		-0.298	0.291	0.054	0.142	0.285
838	OS4	0.305	0.021	0.238	-0.006	0.061
839	MADH4	-0.006	0.19	0.068	0.252	0.258
840	ADARB1	-0.484	0	-0.061	-0.464	0.332
841	FLJ13195	-0.229	0.422	-0.19	-0.118	-0.045
842	AP1G1	0.057	0.583	0.559	0.747	0.684
843	FAF1	0.109	1.176	0.428	0.587	0.482
844		-0.658	0.149	0.064	0.25	0.104
845	PRKWNK1	-0.661	0.366	0.072	0.136	-0.146
846	GRIP1	-0.835	0.228	0.018	0.098	-0.269
847		-0.066	0.298	0.135	0.386	0.471
848	SMBP	-0.832	0.677	0.244	0.11	0.567
849	VNN3	-1.783	-0.036	-0.243	-0.422	3.585
850	HSU79266	-0.727	-0.048	-1.369	-0.77	-0.931
851	PAI-RBP1	0.419	0.6	0.044	0.121	-0.082
852	RSC1A1	-0.516	0.498	0.144	0.013	-0.151
853	FLJ10707	0.189	0.144	0.093	0.074	0.142
854	FLJ30092	-0.063	0.413	-0.097	0.32	0.451
855	MGC11349	-0.396	0.315	-0.063	0.058	0.039
856	C6orf4	-0.477	0.158	-0.373	0.006	-0.178
857	FLJ14153	-0.185	0.355	0.086	0.072	0.042
858	FKBP5	-0.037	0.369	0.099	-0.032	-0.178
859		-0.196	0.157	-0.021	-0.113	-0.146
860		-0.852	-0.087	0.101	0.384	-0.148
861		-0.077	0.292	0.055	0.158	0.211
862	ICB-1	-0.885	0.063	-0.084	0.128	-0.111
863	UQCR	-0.181	0.174	0.807	0.126	1.082
864	CACH-1	-1.022	0.183	-0.093	-0.163	-0.143
865	CUL3	-0.06	0.15	-0.207	-0.192	-0.35
866		-0.851	-0.144	-0.416	-0.833	-0.192
867	DKFZp564B0769	0.112	0.048	-0.246	0.111	0.46
868		-0.91	0.535	-0.083	0.016	0.564
869		-1.283	0.466	-0.221	-0.365	-0.444
870		-1.03	0.269	-0.115	-0.099	-0.196
871		-1.452	0.005	-0.435	-0.343	-0.339
872		-0.993	0.074	-0.113	-0.153	-0.26
873		-1.679	0.022	-0.261	-0.277	-0.404
874		-1.615	0.256	-0.308	-0.318	-0.474
875	PRO2521	-0.885	-0.455	-0.372	-0.146	0.248
876		-1.748	-0.194	-0.225	-0.311	0.042
877		-0.104	0.314	0.061	-0.098	-0.115
878	FLJ90013	-0.547	0.296	0.047	0.252	0.16
879		-0.578	0.148	-0.07	-0.025	0.002
880		-0.895	0.406	-0.146	0.101	0.13
881		-0.806	0.019	-0.154	-0.264	-0.359
882	RBIG1	-0.466	-0.1	-0.582	-0.003	0.543
883		-0.104	0.046	-0.077	-0.182	-0.167
884		-1.009	0.173	-0.038	-0.319	-0.173
885	UGDH	0.175	0.063	0.299	0.459	-0.092
886		-0.136	0.143	-0.071	0.008	-0.163
887		-0.927	0.325	0.021	-0.239	-0.031
888		-0.35	0.043	-0.132	-0.373	-0.226
889		-0.649	0.61	0.178	0.197	0.292
890	KIAA1573	-0.535	0.95	0.163	0.394	0.641
891		0.029	0.904	0.427	0.561	0.475
892		-1.613	-0.043	-0.025	-0.316	-0.24
893		-0.698	0.06	-0.236	-0.401	-0.103
894		-1.229	-0.257	-0.275	-0.436	-0.423
895		-0.841	-0.172	-0.284	-0.598	-0.361
896		0.057	0.39	0.078	0.023	0.188
897		-1.011	-0.013	-0.063	-0.414	-0.421
898	FLJ23462	-1.887	0.187	-0.12	-0.419	-0.494
899		-1.423	-0.13	-0.417	-0.692	-0.779
900		-1.794	0.517	-0.122	-0.117	-0.147
901		-1.903	-0.034	-0.453	-0.29	-0.538
902		-1.771	0.072	-0.172	-0.091	-0.407
903		-0.647	0.499	-0.079	-0.605	-0.888
904	DKFZP566C134	-0.639	0.337	0.071	0.223	0.124
905		-1.118	0.205	0.372	-0.038	0.069
906		-1.726	0.004	-0.057	-0.316	-0.42
907	BHMT2	-0.318	-0.01	-0.008	-0.404	0.027
908		-0.532	-0.069	-0.099	-0.272	-0.111
909		-0.805	0.279	0.014	-0.223	0.096
910		-0.437	0.16	-0.145	-0.468	-0.216
911	CREBBP	-0.489	0.036	-0.108	-0.184	-0.229
912	PRKY	-0.208	0.278	-0.021	0.036	-0.04
913	PARL	-0.136	0.201	-0.258	-0.272	-0.49
914	C14orf1	-0.09	-0.193	-0.418	-0.174	-0.13
915	RARRES3	-0.406	-0.255	-0.396	-0.456	-0.657
916	GNAS	0.316	0.488	0.026	0.37	0.55
917	MRPL21	-0.325	-0.013	-0.403	-0.348	-0.684
918	eIF2a	-0.258	0.327	-0.029	0.21	-0.063
919	RES4-22	-0.267	0.752	0.167	0.474	0.432
920	KRTHA4	-1.477	-0.069	-0.259	-0.513	-0.497
921	SOX5	0.695	1.703	1.063	1.15	0.925
922	BAT4	-0.872	-0.091	-0.624	-0.092	-0.142
923	PSMD11	0.299	0.236	0.098	0.065	0.026
924	FLJ32389	-0.469	-0.084	0.087	0.165	0.278
925	SEPN1	-0.162	0.118	-0.52	-0.016	-0.165
926		-0.227	0.094	-0.221	-0.093	-0.287
927		0.163	0.149	-0.038	-0.005	-0.037
928	NUP62	-0.988	-0.12	-0.37	-0.714	-0.332
929		-0.861	0.076	-0.446	-0.167	-0.142
930	MGC4172	-0.51	0.292	-0.375	-0.507	-0.41
931	FLJ32430	-1.166	0.375	-0.369	0.155	0.036
932	FLJ22242	-0.917	0.04	-0.287	-0.02	-0.181
933	ARHGAP10	-0.009	0.08	0.202	0.532	0.113
934		-0.984	-0.21	-0.031	-0.333	-0.33
935	FLJ11286	-0.215	-0.097	-0.422	0.021	0.056
936	FADS1	-1.833	-0.001	-0.387	-0.385	-0.73
937	76P	-0.429	0.215	0.298	0.245	0.332
938		-1.6	0.02	-0.173	-0.313	-0.524
939		-1.49	0.099	-0.556	-0.494	-0.357
940		-2.06	0.02	-0.409	-0.433	-0.681
941		-2.188	0.156	-0.386	-0.525	-0.637
942		-1.651	0.069	-0.199	-0.275	-0.123
943	FLJ33817	-0.56	0.224	-0.57	-0.24	-0.217
944		-1.104	0.224	0.051	-0.396	-0.255
945	USP19	-0.523	-0.04	-0.505	-0.284	-0.33
946		-0.258	0.135	-0.193	-0.494	-0.407
947	GNAQ	-0.616	0.288	-0.077	-0.438	-0.543
948		-0.724	-0.012	-0.086	-0.038	-0.038
949	KIAA1014	-0.442	0.763	0.408	0.122	0.382
950	ENPP5	-0.651	-0.019	-0.231	-0.168	-0.385
951	CHCR	-1.035	-0.056	-0.453	-0.871	-0.683
952	KIAA1948	-1.283	0.25	-0.231	-0.376	-0.524
953	KIAA1871	-0.75	-0.005	-0.232	-0.201	-0.215
954	FLJ22638	-0.313	-0.064	-0.767	-0.308	-0.538
955		-1.44	-0.081	-0.088	0.058	-0.444
956		-1.259	0.297	-0.05	-0.173	-0.354
957	DJ971N18.2	-0.844	0.65	0.22	0.037	-0.064
958	H2AFL	-0.307	-0.068	-0.61	-0.25	-0.023
959	KIAA0602	-0.666	-0.13	-0.815	-0.366	-0.2
960		-0.716	-0.065	0.224	0.005	-0.13
961	THRA	-0.255	0.068	-0.335	-0.272	-0.135
962	ERBB2	0.145	0.029	-0.409	-0.146	0.194
963	RAB5A	0.289	0.866	0.377	0.413	0.355
964	WNT2	-1.65	0.057	-0.203	-0.148	-0.519
965	THRA	0.174	-0.02	0.251	0.067	0.619
966	RET	0.286	0.34	0.3	0.383	0.681
967	EGFR	-1.063	0.287	1.211	0.914	0.448
968	PDGFB	-0.449	0.641	1.751	2.815	2.766
969	JUN	-0.215	0.776	0.924	1.201	1.141
970	ZFP36L1	0.542	-0.158	-0.32	-0.471	0.418
971	MYC	0.141	-0.133	-0.281	-0.523	-0.206
972	CASP3	-0.112	1.042	1.123	1.287	0.823
973	MGC5391	-1.742	-0.064	-0.518	-0.53	-0.522
974		-1.894	-0.077	-0.249	-0.544	-0.429
975		-0.35	-0.067	-0.524	-0.284	0.06
976	GKAP42	-1.316	-0.197	-0.149	-0.124	-0.201
977		-1.123	-0.067	-0.131	-0.326	-0.26
978	AXOT	0.087	0.565	0.53	0.898	0.651
979		-1.931	-0.281	-0.273	-0.489	-0.342
980	XPNPEP1	-0.211	-0.044	-0.146	0.05	0.232
981	TNRC5	-0.237	-0.363	-0.66	-0.077	-0.135
982	CHPT1	0.042	-0.156	-0.406	-0.306	-0.186
983		-1.006	0.237	-0.074	0.068	-0.06
984	FLJ25359	-1.143	-0.006	0.068	-0.554	-0.313
985		-1.487	-0.253	0.361	-0.423	-0.435
